dataset,positive,tau,min_samples,n_repeats,max_d,selection,method,budget,coverage,coverage_se,purity,splits_with_groups,purity_reaches_tau,net_coverage,net_coverage_se,stability,conditions_spent,train_coverage,minus_vsf,minus_vsf_se,net_minus_vsf,net_minus_vsf_se,fold0_groups,selection_seconds
synthetic_grid_n20000,yes,0.9,5,5,4,purity,tree,16,0.0364,0.098,0.9622,1,1.0,0.0235,0.0633,0.0,0.32,0.0362,-0.8702,0.0977,-0.6446,0.0777,,0.21
synthetic_grid_n20000,yes,0.9,5,5,4,purity,tree,32,0.0364,0.098,0.9622,1,1.0,0.0235,0.0633,0.0,0.32,0.0362,-0.8702,0.0977,-0.6446,0.0777,,0.21
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.226
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf,2,0.4597,0.0077,0.9708,25,1.0,0.3348,0.0183,1.0,2.0,0.4597,0.0,0.0,0.0,0.0,X_1+X_2#4,0.226
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf,4,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.226
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf,8,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.226
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf,16,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.226
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf,32,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.226
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf_greedy,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.225
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf_greedy,2,0.4597,0.0077,0.9708,25,1.0,0.3348,0.0183,1.0,2.0,0.4597,0.0,0.0,0.0,0.0,X_1+X_2#4,0.225
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf_greedy,4,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.225
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf_greedy,8,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.225
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf_greedy,16,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.225
synthetic_grid_n20000,yes,0.9,5,5,4,certified,vsf_greedy,32,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1+X_2#4 | X_1+X_2#0,0.225
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules,2,0.4597,0.0077,0.9708,25,1.0,0.3348,0.0183,1.0,2.0,0.4597,0.0,0.0,0.0,0.0,X_1=1 & X_2=1,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules,4,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules,8,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules,16,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules,32,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules_pure,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules_pure,2,0.4597,0.0077,0.9708,25,1.0,0.3348,0.0183,1.0,2.0,0.4597,0.0,0.0,0.0,0.0,X_1=1 & X_2=1,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules_pure,4,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules_pure,8,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules_pure,16,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,rules_pure,32,0.9066,0.0047,0.9717,25,1.0,0.6681,0.0299,1.0,4.0,0.9066,0.0,0.0,0.0,0.0,X_1=1 & X_2=1 | X_1=0 & X_2=0,0.247
synthetic_grid_n20000,yes,0.9,5,5,4,certified,tree,1,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.409
synthetic_grid_n20000,yes,0.9,5,5,4,certified,tree,2,0.0,0.0,,0,,0.0,0.0,,0.0,0.0,-0.4597,0.0077,-0.3348,0.0183,,0.409
synthetic_grid_n20000,yes,0.9,5,5,4,certified,tree,4,0.018,0.0486,0.9597,1,1.0,0.0112,0.0302,0.0,0.16,0.0185,-0.8886,0.0485,-0.6569,0.0485,,0.409
synthetic_grid_n20000,yes,0.9,5,5,4,certified,tree,8,0.0364,0.098,0.9622,1,1.0,0.0235,0.0633,0.0,0.32,0.0362,-0.8702,0.0977,-0.6446,0.0777,,0.409
synthetic_grid_n20000,yes,0.9,5,5,4,certified,tree,16,0.0364,0.098,0.9622,1,1.0,0.0235,0.0633,0.0,0.32,0.0362,-0.8702,0.0977,-0.6446,0.0777,,0.409
synthetic_grid_n20000,yes,0.9,5,5,4,certified,tree,32,0.0364,0.098,0.9622,1,1.0,0.0235,0.0633,0.0,0.32,0.0362,-0.8702,0.0977,-0.6446,0.0777,,0.409
